longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,Predicted_Values_RF,address
-118.11,34.16,52,1353,274.0,852,306,3.4583,239900,0,1,0,0,0,245296.0,"1952 Loma Vista Street, Pasadena, CA 91104, United States of America"
-118.11,34.15,40,1950,509.0,1038,438,2.6172,196100,1,0,0,0,0,200159.03,"1965 East Foothill Boulevard, Pasadena, CA 91107, United States of America"
-118.11,34.15,26,2193,558.0,1186,559,3.6474,184100,1,0,0,0,0,206814.0,"1965 East Foothill Boulevard, Pasadena, CA 91107, United States of America"
-118.12,34.15,35,1760,447.0,984,384,3.4167,198200,1,0,0,0,0,204363.0,"1474 Locust Street, Pasadena, CA 91106, United States of America"
-118.12,34.16,52,2218,437.0,1211,422,5.0237,241900,1,0,0,0,0,262957.0,"1468 Loma Vista Street, Pasadena, CA 91104, United States of America"
-118.1,34.16,46,2863,513.0,1412,498,5.3272,330200,0,1,0,0,0,334716.0,"2442 Loma Vista Street, Pasadena, CA 91104, United States of America"
-118.1,34.15,32,978,227.0,543,211,3.0096,199000,0,1,0,0,0,212492.0,"187 North Sierra Madre Boulevard, Pasadena, CA 91107, United States of America"
-118.1,34.15,14,1442,369.0,782,343,2.7431,177500,0,1,0,0,0,187836.0,"187 North Sierra Madre Boulevard, Pasadena, CA 91107, United States of America"
-118.08,34.16,42,3490,665.0,1713,620,4.5461,242400,0,1,0,0,0,256055.0,"3426 Avondale Road, Pasadena, CA 91107, United States of America"
-118.09,34.15,46,271,74.0,150,55,2.2321,237500,0,1,0,0,0,214987.01,"Foothill Boulevard, Pasadena, CA 91107, United States of America"
-118.09,34.15,52,670,141.0,268,110,3.5568,205000,0,1,0,0,0,218066.0,"Foothill Boulevard, Pasadena, CA 91107, United States of America"
-118.09,34.15,49,1467,259.0,688,260,4.3452,260100,0,1,0,0,0,289593.0,"Foothill Boulevard, Pasadena, CA 91107, United States of America"
-118.09,34.16,45,2199,358.0,942,353,5.0393,321100,0,1,0,0,0,331731.0,"2964 Magna Vista Street, Pasadena, CA 91107, United States of America"
-118.07,34.16,39,1804,265.0,730,276,6.4761,397500,0,1,0,0,0,409277.1,"3820 Canfield Road, Pasadena, CA 91107, United States of America"
-118.07,34.16,35,2459,438.0,970,437,4.2143,369400,0,1,0,0,0,342738.0,"3820 Canfield Road, Pasadena, CA 91107, United States of America"
-118.07,34.15,45,1095,237.0,672,234,3.4087,209200,0,1,0,0,0,230249.0,"3800 Foothill Boulevard, Pasadena, CA 91107, United States of America"
-118.07,34.14,42,3200,685.0,1668,628,3.375,260400,0,1,0,0,0,256050.0,"3828 Sycamore Avenue, Pasadena, CA 91107, United States of America"
-118.08,34.15,28,238,58.0,142,31,0.4999,500001,0,1,0,0,0,397484.7,"3400 East Foothill Boulevard, Pasadena, CA 91107, United States of America"
-118.08,34.14,45,2923,604.0,1903,560,3.1729,218700,0,1,0,0,0,230008.0,"Wilson Intermediate School, South Halstead Street, Pasadena, CA 91107, United States of America"
-118.08,34.14,52,1282,189.0,431,187,6.1159,470800,0,1,0,0,0,426435.0,"Wilson Intermediate School, South Halstead Street, Pasadena, CA 91107, United States of America"
-118.08,34.13,46,1238,147.0,377,145,8.4546,500001,0,1,0,0,0,493026.87,"881 Madre Street, Pasadena, CA 91107, United States of America"
-118.08,34.13,35,1897,279.0,733,291,7.4185,500001,0,1,0,0,0,479266.75,"881 Madre Street, Pasadena, CA 91107, United States of America"
-118.08,34.14,42,2690,589.0,1149,535,3.88,281100,0,1,0,0,0,282342.0,"Wilson Intermediate School, South Halstead Street, Pasadena, CA 91107, United States of America"
-118.09,34.14,40,3092,549.0,1457,536,5.3377,373800,0,1,0,0,0,381468.0,"Las Encinas Hospital, 2900 East Del Mar Boulevard, Pasadena, CA 91107, United States of America"
-118.09,34.15,45,1345,356.0,749,327,2.8007,210900,0,1,0,0,0,216172.0,"Foothill Boulevard, Pasadena, CA 91107, United States of America"
-118.1,34.14,45,3066,659.0,1287,625,3.5804,324400,1,0,0,0,0,306291.0,"353 South Carmelo Avenue, Pasadena, CA 91107, United States of America"
-118.11,34.14,52,2401,332.0,810,308,6.0948,358700,1,0,0,0,0,399439.04,"353 South Berkeley Avenue, Pasadena, CA 91125, United States of America"
-118.1,34.14,26,6262,1645.0,3001,1505,3.6572,213200,1,0,0,0,0,228931.0,"353 South Carmelo Avenue, Pasadena, CA 91107, United States of America"
-118.11,34.14,44,3298,615.0,1417,643,4.1324,434800,1,0,0,0,0,382370.0,"353 South Berkeley Avenue, Pasadena, CA 91125, United States of America"
-118.12,34.14,52,2337,352.0,981,328,5.8692,490400,1,0,0,0,0,450305.01,"1475 Oakdale Street, Pasadena, CA 91125, United States of America"
-118.12,34.14,25,3420,977.0,1718,947,3.1033,217900,1,0,0,0,0,217092.0,"1475 Oakdale Street, Pasadena, CA 91125, United States of America"
-118.13,34.13,39,2099,397.0,1500,380,4.8304,493200,1,0,0,0,0,389782.0,"970 Arden Road, Pasadena, CA 91125, United States of America"
-118.13,34.14,23,5465,1494.0,2511,1359,3.4531,210900,1,0,0,0,0,229565.0,"322 South Catalina Avenue, Pasadena, CA 91106, United States of America"
-118.13,34.14,29,3559,1034.0,1658,965,3.2643,163900,1,0,0,0,0,185564.0,"322 South Catalina Avenue, Pasadena, CA 91106, United States of America"
-118.14,34.14,17,3404,1011.0,1694,949,2.9511,282300,1,0,0,0,0,250021.0,"500 East Del Mar Boulevard, Pasadena, CA 91101, United States of America"
-118.15,34.14,27,1499,426.0,755,414,3.875,258300,1,0,0,0,0,253959.0,"330 South Fair Oaks Avenue, Pasadena, CA 91105, United States of America"
-118.15,34.14,45,543,191.0,454,181,2.3,55000,1,0,0,0,0,92852.0,"330 South Fair Oaks Avenue, Pasadena, CA 91105, United States of America"
-118.15,34.14,52,403,117.0,361,105,1.625,187500,1,0,0,0,0,182265.04,"330 South Fair Oaks Avenue, Pasadena, CA 91105, United States of America"
-118.16,34.14,27,1551,254.0,816,233,8.2435,500001,1,0,0,0,0,471116.76,"331 South Orange Grove Boulevard, Pasadena, CA 91105, United States of America"
-118.16,34.14,41,3039,482.0,973,446,7.4817,500001,1,0,0,0,0,479862.72,"331 South Orange Grove Boulevard, Pasadena, CA 91105, United States of America"
-118.18,34.13,44,2734,415.0,1057,424,7.9213,477800,1,0,0,0,0,482137.34,"1655 Poppy Peak Drive, Pasadena, CA 91105, United States of America"
-118.18,34.13,39,2902,460.0,1007,420,6.1953,363000,1,0,0,0,0,361573.01,"1655 Poppy Peak Drive, Pasadena, CA 91105, United States of America"
-118.18,34.14,38,3039,487.0,1131,465,7.7116,360900,1,0,0,0,0,411061.26,"5 Malcolm Drive, Pasadena, CA 91105, United States of America"
-118.15,34.13,30,2763,520.0,1143,465,4.7298,500001,1,0,0,0,0,426087.64,"888 South Fair Oaks Avenue, Pasadena, CA 91105, United States of America"
-118.15,34.13,50,2443,494.0,947,451,4.7344,314700,1,0,0,0,0,336159.06,"888 South Fair Oaks Avenue, Pasadena, CA 91105, United States of America"
-118.16,34.13,36,4003,647.0,1337,631,7.723,500001,1,0,0,0,0,482164.77,"445 Orange Grove Circle, Pasadena, CA 91105, United States of America"
-118.13,34.13,52,2826,381.0,924,365,7.9976,500001,1,0,0,0,0,494674.87,"970 Arden Road, Pasadena, CA 91125, United States of America"
-118.14,34.13,16,3569,821.0,1505,783,4.9167,251100,1,0,0,0,0,300344.07,"911 South Oakland Avenue, Pasadena, CA 91129, United States of America"
-118.14,34.13,49,4438,803.0,1650,741,5.1072,479700,1,0,0,0,0,430841.04,"911 South Oakland Avenue, Pasadena, CA 91129, United States of America"
-118.15,34.13,34,824,224.0,430,213,3.6389,215000,1,0,0,0,0,215186.0,"888 South Fair Oaks Avenue, Pasadena, CA 91105, United States of America"
-118.13,34.11,52,2568,345.0,1102,345,9.1373,500001,1,0,0,0,0,494005.91,"2245 El Molino Place, San Marino, CA 91108, United States of America"
-118.14,34.11,52,2742,422.0,1153,414,8.1124,500001,1,0,0,0,0,487990.85,"2052 Edgewood Drive, South Pasadena, CA 91030, United States of America"
-118.09,34.12,45,2966,415.0,1231,409,7.8347,500001,1,0,0,0,0,495633.86,"8284 Duarte Road, San Gabriel, CA 91775, United States of America"
-118.1,34.12,49,3783,579.0,1601,539,6.3013,500001,1,0,0,0,0,470716.75,"1741 Del Mar Avenue, San Marino, CA 91108, United States of America"
-118.08,34.13,39,788,128.0,413,139,5.9546,396700,0,1,0,0,0,393961.01,"881 Madre Street, Pasadena, CA 91107, United States of America"
-118.08,34.12,41,1598,280.0,807,282,5.5067,325000,1,0,0,0,0,328165.0,"6703 North Muscatel Avenue, San Gabriel, CA 91775, United States of America"
-118.09,34.12,38,2638,432.0,1284,433,5.4536,342700,1,0,0,0,0,341167.02,"8284 Duarte Road, San Gabriel, CA 91775, United States of America"
-118.09,34.12,38,1713,285.0,779,286,5.6152,359900,1,0,0,0,0,343216.01,"8284 Duarte Road, San Gabriel, CA 91775, United States of America"
-118.07,34.13,27,3787,913.0,1992,853,3.301,251200,0,1,0,0,0,252113.0,"9108 Huntington Drive, San Gabriel, CA 91775, United States of America"
-118.08,34.13,28,4465,985.0,2273,949,3.5671,228500,0,1,0,0,0,241473.0,"881 Madre Street, Pasadena, CA 91107, United States of America"
-118.07,34.12,30,2201,559.0,1194,531,4.1136,279900,0,1,0,0,0,276361.0,"9119 Camino Real, San Gabriel, CA 91775, United States of America"
-118.07,34.12,43,1554,287.0,802,277,4.2312,272600,0,1,0,0,0,272250.0,"9119 Camino Real, San Gabriel, CA 91775, United States of America"
-118.08,34.12,34,2921,641.0,1541,562,3.6827,264100,1,0,0,0,0,254594.0,"6703 North Muscatel Avenue, San Gabriel, CA 91775, United States of America"
-118.08,34.12,27,1685,341.0,757,317,4.2434,270500,1,0,0,0,0,270312.0,"6703 North Muscatel Avenue, San Gabriel, CA 91775, United States of America"
-118.07,34.11,41,2869,563.0,1627,533,5.0736,270700,1,0,0,0,0,303425.03,"6117 Loma Avenue, Temple City, CA 91780, United States of America"
-118.07,34.11,47,832,194.0,419,156,3.1576,225000,1,0,0,0,0,231265.0,"6117 Loma Avenue, Temple City, CA 91780, United States of America"
-118.08,34.11,42,2628,525.0,1494,523,3.9464,257200,1,0,0,0,0,254724.0,"8628 Haldeman Street, San Gabriel, CA 91775, United States of America"
-118.08,34.11,42,1969,353.0,927,354,5.5924,285300,1,0,0,0,0,303651.01,"8628 Haldeman Street, San Gabriel, CA 91775, United States of America"
-118.08,34.1,32,2830,645.0,1500,527,3.0819,214600,1,0,0,0,0,214552.0,"262 South Burton Avenue, San Gabriel, CA 91776, United States of America"
-118.09,34.11,36,2966,527.0,1231,482,4.6442,316800,1,0,0,0,0,294153.03,"8233 East Garibaldi Avenue, San Gabriel, CA 91775, United States of America"
-118.09,34.11,45,1883,275.0,764,289,6.5078,414800,1,0,0,0,0,411315.1,"8233 East Garibaldi Avenue, San Gabriel, CA 91775, United States of America"
-118.1,34.1,52,1788,313.0,792,294,3.75,280000,1,0,0,0,0,271559.0,"225 South Del Mar Avenue, San Gabriel, CA 91776, United States of America"
-118.1,34.11,49,3367,523.0,1317,495,6.706,351400,1,0,0,0,0,389187.22,"465 North Del Mar Avenue, San Gabriel, CA 91775, United States of America"
-118.11,34.11,50,2131,294.0,753,284,6.7099,352200,1,0,0,0,0,370717.06,"629 West Roses Road, San Gabriel, CA 91775, United States of America"
-118.11,34.1,49,2812,478.0,1329,490,5.2503,292900,1,0,0,0,0,297097.0,"232 West Mission Road, San Gabriel, CA 91776, United States of America"
-118.12,34.11,48,2124,319.0,785,319,5.2131,359600,1,0,0,0,0,346561.0,"1148 Lorain Road, San Marino, CA 91108, United States of America"
-118.12,34.1,49,2057,430.0,1103,414,4.0556,282600,1,0,0,0,0,270203.01,"105 North Cordova Street, Alhambra, CA 91801, United States of America"
-118.12,34.1,34,2918,555.0,1435,568,4.2344,306300,1,0,0,0,0,288151.0,"105 North Cordova Street, Alhambra, CA 91801, United States of America"
-118.13,34.1,19,2742,756.0,1396,703,2.5663,197500,1,0,0,0,0,201995.01,"420 North Garfield Avenue, Alhambra, CA 91801, United States of America"
-118.13,34.09,21,3862,1186.0,2773,1102,2.7816,188200,1,0,0,0,0,191832.0,"First Christian Church, South 5th Street, Alhambra, CA 91801, United States of America"
-118.13,34.1,26,3050,825.0,2153,772,3.1103,214100,1,0,0,0,0,216765.0,"420 North Garfield Avenue, Alhambra, CA 91801, United States of America"
-118.14,34.09,20,3447,1007.0,2622,934,2.918,208700,1,0,0,0,0,208514.0,"105 South Electric Avenue, Alhambra, CA 91801, United States of America"
-118.13,34.11,45,1780,289.0,755,328,4.825,351100,1,0,0,0,0,327353.0,"2245 El Molino Place, San Marino, CA 91108, United States of America"
-118.13,34.1,24,4670,1185.0,2478,1107,3.1975,252400,1,0,0,0,0,229716.0,"420 North Garfield Avenue, Alhambra, CA 91801, United States of America"
-118.14,34.1,52,4061,861.0,2290,790,2.8919,258400,1,0,0,0,0,237377.0,"686 North Electric Avenue, Alhambra, CA 91801, United States of America"
-118.14,34.11,52,3367,545.0,1427,535,5.2292,444500,1,0,0,0,0,401519.0,"2052 Edgewood Drive, South Pasadena, CA 91030, United States of America"
-118.15,34.1,52,4325,823.0,1927,795,3.9485,419100,1,0,0,0,0,381555.0,"2038 Fair Oaks Avenue, South Pasadena, CA 91030, United States of America"
-118.15,34.11,52,2375,369.0,930,351,7.4111,469100,1,0,0,0,0,452056.14,"1326 Fair Oaks Avenue, South Pasadena, CA 91030, United States of America"
-118.15,34.11,52,1746,330.0,704,306,3.7895,364800,1,0,0,0,0,339176.0,"1326 Fair Oaks Avenue, South Pasadena, CA 91030, United States of America"
-118.15,34.11,52,1000,192.0,363,158,4.2981,352800,1,0,0,0,0,315105.0,"1326 Fair Oaks Avenue, South Pasadena, CA 91030, United States of America"
-118.15,34.12,36,6119,1513.0,2719,1402,3.8427,319700,1,0,0,0,0,312078.0,"Starbucks, Fair Oaks Avenue, South Pasadena, CA 91030, United States of America"
-118.15,34.12,43,1810,427.0,742,429,3.8529,350000,1,0,0,0,0,319234.0,"Starbucks, Fair Oaks Avenue, South Pasadena, CA 91030, United States of America"
-118.15,34.12,52,1518,344.0,725,296,3.4018,204500,1,0,0,0,0,215850.0,"Starbucks, Fair Oaks Avenue, South Pasadena, CA 91030, United States of America"
-118.15,34.12,49,1789,288.0,848,311,6.0199,500000,1,0,0,0,0,455860.02,"Starbucks, Fair Oaks Avenue, South Pasadena, CA 91030, United States of America"
-118.16,34.12,38,2231,489.0,940,484,5.4165,435100,1,0,0,0,0,396160.03,"526 Orange Grove Avenue, South Pasadena, CA 91030, United States of America"
-118.17,34.12,37,2246,481.0,995,459,4.2944,354700,1,0,0,0,0,313920.0,"930 North San Pascual Avenue, Los Angeles, CA 90042, United States of America"
-118.15,34.11,39,2618,582.0,1314,532,3.5875,309300,1,0,0,0,0,283547.0,"1326 Fair Oaks Avenue, South Pasadena, CA 91030, United States of America"
-118.15,34.1,39,3856,867.0,1847,830,3.4559,364900,1,0,0,0,0,312659.0,"2038 Fair Oaks Avenue, South Pasadena, CA 91030, United States of America"
-118.16,34.11,31,5715,1154.0,2639,1079,4.1661,364400,1,0,0,0,0,330993.01,"1244 Via Del Rey, South Pasadena, CA 91030, United States of America"
-118.16,34.11,48,1091,236.0,632,234,3.7235,263600,1,0,0,0,0,260883.01,"1244 Via Del Rey, South Pasadena, CA 91030, United States of America"
-118.17,34.11,39,1758,436.0,892,447,3.6406,278900,1,0,0,0,0,254970.0,"294 Saint Albans Avenue, South Pasadena, CA 91030, United States of America"
-118.17,34.11,26,4971,996.0,2370,932,4.9676,381400,1,0,0,0,0,359375.01,"294 Saint Albans Avenue, South Pasadena, CA 91030, United States of America"
-118.17,34.1,25,4444,647.0,1922,652,8.058,477300,1,0,0,0,0,465425.15,"2025 Via Del Rey, South Pasadena, CA 91030, United States of America"
-118.14,34.1,27,4073,1013.0,2411,933,3.108,231000,1,0,0,0,0,225875.0,"686 North Electric Avenue, Alhambra, CA 91801, United States of America"
-118.15,34.09,27,1935,460.0,1456,382,2.8062,192800,1,0,0,0,0,192303.0,"320 Cypress Avenue, Alhambra, CA 91801, United States of America"
-118.15,34.09,52,2203,430.0,1238,403,4.4306,225800,1,0,0,0,0,232087.0,"320 Cypress Avenue, Alhambra, CA 91801, United States of America"
-118.16,34.09,52,1722,448.0,1122,425,3.1204,224000,1,0,0,0,0,209738.0,"206 South Winchester Avenue, Alhambra, CA 91801, United States of America"
-118.15,34.1,36,3514,818.0,2277,828,3.1211,229300,1,0,0,0,0,220571.0,"2038 Fair Oaks Avenue, South Pasadena, CA 91030, United States of America"
-118.15,34.08,44,1053,251.0,941,256,3.125,205600,1,0,0,0,0,204448.0,"1301 South Primrose Avenue, Alhambra, CA 91803, United States of America"
-118.15,34.08,48,3697,816.0,2446,787,3.3988,199200,1,0,0,0,0,210534.0,"1301 South Primrose Avenue, Alhambra, CA 91803, United States of America"
-118.14,34.09,28,4164,1127.0,2934,1014,2.7483,218800,1,0,0,0,0,210258.0,"105 South Electric Avenue, Alhambra, CA 91801, United States of America"
-118.14,34.09,38,1745,457.0,1547,460,2.85,219000,1,0,0,0,0,207796.0,"105 South Electric Avenue, Alhambra, CA 91801, United States of America"
-118.14,34.08,24,3988,1098.0,2909,1034,2.7036,170000,1,0,0,0,0,190850.0,"1090 Benito Avenue, Alhambra, CA 91803, United States of America"
-118.14,34.08,30,1433,397.0,1110,346,2.3464,191700,1,0,0,0,0,196443.0,"1090 Benito Avenue, Alhambra, CA 91803, United States of America"
-118.14,34.08,24,2999,786.0,2937,796,2.9405,217800,1,0,0,0,0,211447.0,"1090 Benito Avenue, Alhambra, CA 91803, United States of America"
-118.14,34.07,52,695,145.0,523,170,3.665,220400,1,0,0,0,0,218847.01,"1513 West Hellman Avenue, Alhambra, CA 91803, United States of America"
-118.11,34.1,44,2012,435.0,1454,456,3.3229,226600,1,0,0,0,0,220895.0,"232 West Mission Road, San Gabriel, CA 91776, United States of America"
-118.12,34.09,25,4870,1371.0,3518,1296,3.2307,188400,1,0,0,0,0,205699.0,"611 South Chapel Avenue, Alhambra, CA 91801, United States of America"
-118.13,34.09,42,700,212.0,662,210,3.0078,191700,1,0,0,0,0,197300.0,"First Christian Church, South 5th Street, Alhambra, CA 91801, United States of America"
-118.13,34.09,42,2562,781.0,1936,687,2.2214,219000,1,0,0,0,0,225723.04,"First Christian Church, South 5th Street, Alhambra, CA 91801, United States of America"
-118.13,34.08,40,1931,449.0,1367,446,2.575,228400,1,0,0,0,0,218042.0,"659 Shorb Street, Alhambra, CA 91801, United States of America"
-118.09,34.1,27,6010,1532.0,3620,1445,2.7436,201700,1,0,0,0,0,202295.0,"299 Winchester Place, San Gabriel, CA 91776, United States of America"
-118.1,34.1,41,1379,315.0,1249,309,2.6553,183100,1,0,0,0,0,196316.02,"225 South Del Mar Avenue, San Gabriel, CA 91776, United States of America"
-118.09,34.09,36,1068,246.0,949,250,2.3462,188500,1,0,0,0,0,191256.0,"941 South Gladys Avenue, San Gabriel, CA 91776, United States of America"
-118.1,34.09,44,2352,484.0,1517,463,4.2833,258000,1,0,0,0,0,244802.0,"111 West Fairview Avenue, San Gabriel, CA 91776, United States of America"
-118.1,34.1,29,1937,448.0,1352,433,3.81,234600,1,0,0,0,0,228714.0,"225 South Del Mar Avenue, San Gabriel, CA 91776, United States of America"
-118.11,34.1,20,3090,802.0,2109,738,3.3801,192500,1,0,0,0,0,213297.0,"232 West Mission Road, San Gabriel, CA 91776, United States of America"
-118.1,34.1,34,2578,645.0,1628,617,2.34,210900,1,0,0,0,0,205737.0,"225 South Del Mar Avenue, San Gabriel, CA 91776, United States of America"
-118.07,34.1,34,2253,522.0,1262,511,3.4375,259800,1,0,0,0,0,244375.0,"5533 Noel Drive, Temple City, CA 91780, United States of America"
-118.07,34.09,33,2178,445.0,1153,400,3.6083,212000,1,0,0,0,0,216843.0,"4963 Sereno Drive, Temple City, CA 91780, United States of America"
-118.07,34.1,28,676,177.0,543,185,3.2361,187500,1,0,0,0,0,203946.0,"5533 Noel Drive, Temple City, CA 91780, United States of America"
-118.07,34.1,32,4275,435.0,2812,1012,3.3512,214100,1,0,0,0,0,214866.0,"5533 Noel Drive, Temple City, CA 91780, United States of America"
-118.08,34.1,36,2679,548.0,1605,533,3.5313,213200,1,0,0,0,0,226545.0,"262 South Burton Avenue, San Gabriel, CA 91776, United States of America"
-118.09,34.1,40,1904,393.0,1183,364,3.6696,210400,1,0,0,0,0,220149.0,"299 Winchester Place, San Gabriel, CA 91776, United States of America"
-118.08,34.08,38,1889,407.0,1330,396,3.9219,205200,1,0,0,0,0,203297.0,"8711 Steele Street, Rosemead, CA 91770, United States of America"
-118.08,34.08,43,1716,402.0,1343,386,2.9688,211400,1,0,0,0,0,206943.0,"8711 Steele Street, Rosemead, CA 91770, United States of America"
